259.207, 17.148
264.873, 17.624
273.371, 18.219
284.703, 18.695
310.198, 18.573
327.195, 18.332
344.193, 17.973
349.858, 17.495
361.190, 17.017
372.521, 16.538
383.853, 16.179
400.850, 15.819
423.513, 15.101
446.176, 14.741
463.173, 14.500
484.623, 14.098
500.525, 14.771
513.776, 15.271
525.703, 15.984
537.364, 16.707
545.580, 17.471
554.856, 18.204
561.217, 18.858
566.783, 19.574
570.758, 20.229
576.059, 20.995
582.684, 21.957
588.250, 23.005
594.611, 24.047
600.971, 24.989
603.887, 25.845
606.537, 26.598
609.187, 27.351
612.633, 28.112
613.163, 28.954
617.138, 30.032
618.463, 30.710
619.789, 31.212
621.114, 31.785
623.234, 32.466
624.095, 33.408
625.089, 34.224
626.414, 34.726
627.740, 35.507
628.307, 36.468
631.715, 37.737
631.715, 37.319
631.715, 39.522
633.040, 38.723
634.365, 39.857
635.690, 40.796
637.016, 42.125
637.016, 41.642
638.341, 43.705
638.782, 42.989
640.991, 44.625
642.316, 45.546
644.209, 46.454
644.967, 48.111
644.967, 47.442
646.860, 49.044
648.942, 50.361
651.592, 51.290
653.448, 52.116
656.098, 53.343
658.218, 54.395
662.194, 55.250
664.844, 55.974
669.349, 56.799
678.537, 56.828
686.709, 56.209
691.612, 55.570
703.803, 54.687
714.537, 54.644
722.488, 55.326
725.801, 56.065
727.126, 56.581
731.101, 57.287
735.077, 58.328
738.390, 59.090
741.040, 59.940
744.618, 60.773
747.268, 61.643
749.919, 62.491
753.187, 63.374
756.942, 64.401
758.930, 65.186
765.290, 65.981
773.506, 66.653
785.433, 66.057
792.059, 65.359
798.684, 64.382
803.985, 63.530
810.346, 62.584
815.911, 61.828
819.887, 61.032
826.247, 60.239
831.813, 59.553
842.414, 58.780
858.316, 58.555
871.568, 59.018
882.169, 59.705
889.855, 60.533
895.686, 61.269
902.046, 62.138
907.347, 63.030
912.647, 63.838
919.273, 64.674
924.574, 65.622
929.609, 66.609
934.910, 67.512
939.151, 68.195
944.451, 69.008
950.812, 70.065
956.378, 70.889
960.353, 71.540
966.714, 72.399
972.279, 73.203
976.917, 73.760
984.206, 74.442
990.036, 75.203
998.782, 76.003
1006.468, 76.707
1018.660, 77.476
1033.236, 78.095
1049.138, 78.418
1065.040, 78.444
1080.942, 78.247
1096.844, 77.846
1111.420, 77.241
1124.672, 76.637
1137.924, 75.933
1149.850, 75.245
1160.451, 74.589
1171.052, 73.946
1181.654, 73.261
1192.255, 72.605
1202.856, 71.962
1214.782, 71.238
1226.709, 70.592
1238.635, 69.852
1250.562, 69.292
1263.813, 68.668
1279.715, 68.025
1295.617, 67.502
1311.519, 67.082
1327.420, 66.801
1343.322, 66.678
1359.224, 66.546
1375.126, 66.144
1389.703, 66.286
1400.304, 66.969
1410.905, 67.633
1425.482, 68.361
1440.058, 68.980
1454.635, 69.538
1470.537, 69.982
1486.439, 70.306
1502.341, 70.415
1518.242, 70.348
1534.144, 70.105
1550.046, 69.750
1565.948, 69.264
1581.850, 68.732
1597.752, 68.145
1613.653, 67.576
1629.555, 66.988
1645.457, 66.493
1661.359, 66.008
1677.261, 65.616
1693.163, 65.279
1709.065, 64.933
1724.966, 64.690
1740.868, 64.483
1756.770, 64.360
1772.672, 64.368
1788.574, 64.440
1804.476, 64.606
1820.377, 64.864
1836.279, 65.206
1852.181, 65.493
1868.083, 65.816
1883.985, 66.121
1899.887, 66.379
1915.788, 66.703
1933.015, 66.896
1947.592, 67.276
1963.494, 67.794
1979.396, 68.369
1993.089, 68.804
2008.549, 69.555
2024.451, 70.121
2040.353, 70.639
2056.255, 71.130
2072.156, 71.584
2088.058, 72.038
2104.907, 72.585
2119.862, 73.149
2136.332, 73.394
2151.666, 73.146
2164.122, 72.464
2172.206, 71.986
2178.434, 71.313
2185.855, 70.497
2189.433, 69.699
2194.071, 68.966
2200.696, 68.064
2207.133, 67.130
2221.142, 67.248
2233.825, 68.050
2246.193, 68.727
2256.353, 69.377
2264.304, 70.129
2272.633, 70.788
2282.856, 71.596
2294.971, 72.483
2305.383, 73.106
2316.426, 73.783
2329.236, 74.480
2341.920, 75.155
2359.126, 75.613
2374.291, 75.908
2389.591, 76.160
2404.770, 76.281
2412.721, 75.911
2427.418, 75.897
2433.923, 75.548
2449.446, 75.549
2465.727, 75.332
2480.114, 75.242
2496.085, 75.006
