1.462, 0.561
1.490, 0.536
1.507, 0.491
1.527, 0.455
1.542, 0.416
1.550, 0.384
1.568, 0.344
1.585, 0.306
1.602, 0.268
1.628, 0.252
1.654, 0.262
1.680, 0.282
1.694, 0.231
1.709, 0.187
1.723, 0.159
1.740, 0.130
1.766, 0.104
1.792, 0.085
1.818, 0.071
1.844, 0.063
1.869, 0.059
1.895, 0.048
1.921, 0.046
1.947, 0.046
1.973, 0.038
1.998, 0.038
2.024, 0.034
2.050, 0.037
2.076, 0.041
2.101, 0.051
2.127, 0.073
2.153, 0.105
2.176, 0.135
2.196, 0.184
2.221, 0.250
2.235, 0.289
2.255, 0.329
2.277, 0.368
2.298, 0.399
2.324, 0.437
2.348, 0.478
2.366, 0.532
2.383, 0.582
2.396, 0.622
2.409, 0.665
2.426, 0.715
2.451, 0.764
2.477, 0.790
2.503, 0.812
2.527, 0.851
2.541, 0.899
2.554, 0.969
2.554, 0.939
2.574, 1.033
2.588, 1.088
2.602, 1.134
2.622, 1.168
2.648, 1.150
2.665, 1.109
2.678, 1.068
2.688, 1.024
2.700, 0.962
2.704, 0.980
2.713, 0.931
2.720, 0.887
2.730, 0.853
2.741, 0.810
2.756, 0.780
2.769, 0.745
2.795, 0.713
2.821, 0.676
2.839, 0.634
2.859, 0.587
2.873, 0.543
2.891, 0.498
2.895, 0.464
2.912, 0.434
2.917, 0.405
2.934, 0.349
2.947, 0.315
2.966, 0.264
2.982, 0.233
2.995, 0.195
3.021, 0.154
3.047, 0.120
3.072, 0.093
3.098, 0.079
3.124, 0.063
3.150, 0.052
3.176, 0.050
3.202, 0.038
3.227, 0.038
3.253, 0.032
3.279, 0.027
3.305, 0.025
3.331, 0.025
3.356, 0.025
3.382, 0.023
3.408, 0.025
3.434, 0.024
3.459, 0.024
3.485, 0.024
3.511, 0.024
3.537, 0.024
3.563, 0.024
3.588, 0.023
3.614, 0.025
3.640, 0.029
3.666, 0.031
3.691, 0.031
3.717, 0.037
3.743, 0.035
3.769, 0.046
3.795, 0.046
3.820, 0.052
3.846, 0.058
3.872, 0.058
3.898, 0.066
3.923, 0.070
3.949, 0.070
3.975, 0.081
4.001, 0.081
4.026, 0.085
4.052, 0.093
4.078, 0.093
4.104, 0.105
4.129, 0.109
4.155, 0.115
4.181, 0.118
4.207, 0.128
4.232, 0.140
4.258, 0.148
4.284, 0.160
4.310, 0.172
4.335, 0.184
4.361, 0.208
4.387, 0.228
4.413, 0.254
4.438, 0.282
4.464, 0.308
4.490, 0.337
4.515, 0.367
4.541, 0.391
4.567, 0.415
4.592, 0.449
4.618, 0.473
4.644, 0.499
4.669, 0.521
4.687, 0.531
