201.88, 64.76
202.63, 65.50
206.54, 65.50
210.62, 65.97
214.47, 66.64
219.40, 66.86
223.11, 67.15
228.75, 67.41
232.76, 67.37
236.85, 67.33
240.35, 67.28
248.50, 67.84
252.59, 67.89
256.67, 67.84
261.10, 68.12
264.61, 68.23
265.63, 68.55
269.45, 68.46
273.44, 68.63
277.65, 68.71
281.74, 68.60
285.82, 68.64
289.90, 68.69
293.74, 68.75
298.20, 68.56
302.15, 68.54
306.23, 68.53
310.14, 68.47
314.39, 68.47
318.57, 68.42
323.14, 68.23
327.23, 68.15
331.40, 68.13
335.39, 67.99
340.06, 68.02
344.14, 67.77
348.22, 68.23
352.30, 68.28
356.14, 68.36
360.71, 68.40
364.55, 68.39
368.63, 68.32
372.86, 68.35
376.92, 68.43
380.55, 68.40
385.20, 68.47
389.04, 68.32
393.47, 68.43
396.98, 68.37
401.29, 68.32
405.37, 68.30
409.67, 68.21
413.18, 68.16
417.97, 68.12
421.37, 68.04
425.78, 67.96
429.86, 67.96
433.95, 67.88
438.03, 67.81
442.11, 67.74
446.20, 67.65
450.28, 67.57
454.36, 67.36
458.45, 67.18
462.82, 66.87
466.62, 66.43
470.39, 65.69
473.11, 64.93
476.03, 64.23
477.92, 63.54
479.68, 62.84
481.31, 62.15
482.83, 61.50
484.43, 60.82
485.92, 60.09
487.56, 59.13
489.63, 58.38
490.73, 57.61
492.37, 56.67
494.24, 55.87
495.74, 55.13
496.62, 54.36
498.23, 53.62
499.70, 53.01
500.58, 52.38
502.33, 51.75
503.65, 51.15
504.82, 50.47
507.26, 49.63
509.12, 48.83
511.31, 48.02
513.52, 47.39
515.21, 46.67
517.61, 46.02
520.41, 45.39
522.87, 44.79
525.84, 44.20
529.37, 43.52
533.19, 42.92
536.96, 42.34
540.92, 41.79
544.91, 41.29
549.09, 40.84
552.92, 40.40
557.48, 39.94
561.25, 39.66
565.27, 39.26
569.36, 38.93
573.85, 38.57
577.69, 38.22
581.63, 37.99
585.86, 37.64
589.94, 37.35
594.10, 37.20
597.79, 37.02
602.36, 36.76
605.96, 36.53
610.69, 36.20
614.13, 36.05
618.61, 35.74
622.39, 35.53
626.70, 35.23
630.79, 35.07
634.87, 34.87
638.96, 34.68
643.26, 34.50
647.12, 34.26
650.99, 34.15
654.97, 33.95
659.72, 33.71
663.41, 33.56
667.74, 33.30
671.69, 33.12
675.64, 32.87
679.80, 32.64
683.68, 32.55
687.96, 32.32
692.05, 32.10
696.13, 31.98
700.54, 31.85
704.08, 31.72
708.31, 31.53
712.11, 31.43
716.55, 31.17
720.77, 31.14
724.71, 30.94
728.66, 30.81
733.02, 30.68
736.97, 30.48
740.72, 30.33
745.24, 30.21
748.89, 30.07
752.98, 29.90
757.38, 29.74
761.47, 29.61
765.90, 29.47
769.31, 29.42
773.65, 29.29
778.03, 29.19
782.12, 29.06
785.96, 29.02
790.05, 28.98
793.81, 28.73
797.63, 28.60
