305.203, 33.268
305.241, 32.389
306.906, 31.363
308.571, 30.337
309.738, 28.309
310.235, 29.311
313.077, 26.038
314.107, 27.211
316.910, 24.841
316.946, 23.999
319.699, 22.790
323.521, 21.837
323.558, 20.995
328.465, 19.932
335.008, 18.522
342.605, 17.711
351.281, 16.930
362.666, 15.979
378.907, 15.138
398.387, 14.333
417.851, 13.920
437.300, 13.861
455.096, 14.541
466.383, 15.843
474.438, 16.943
480.861, 18.318
484.050, 19.509
487.237, 20.773
490.421, 22.099
492.007, 22.881
493.552, 24.640
493.586, 23.858
496.711, 26.546
496.755, 25.520
499.857, 28.745
499.907, 27.590
503.062, 29.588
504.599, 31.530
504.636, 30.650
506.176, 32.532
507.726, 34.168
507.764, 33.289
509.270, 35.927
509.303, 35.170
510.869, 36.441
512.391, 38.713
512.436, 37.687
513.949, 40.179
513.987, 39.299
515.468, 42.524
515.516, 41.406
517.066, 43.037
517.561, 44.087
520.140, 46.921
520.178, 46.042
520.214, 45.199
521.710, 48.094
523.242, 50.146
523.280, 49.267
524.808, 51.411
526.341, 53.444
526.379, 52.565
526.832, 54.593
529.449, 56.523
529.485, 55.680
530.972, 58.795
531.015, 57.787
532.529, 60.261
532.567, 59.381
533.023, 61.336
535.644, 63.192
535.677, 62.423
536.137, 64.267
538.758, 66.124
538.791, 65.355
539.252, 67.199
541.867, 69.202
541.898, 68.470
542.358, 70.326
545.008, 71.511
545.502, 72.574
548.156, 73.673
549.685, 75.799
549.728, 74.791
551.816, 76.483
554.466, 77.668
554.966, 78.584
558.149, 79.928
561.339, 81.126
565.596, 82.598
572.018, 83.991
578.453, 85.085
592.998, 86.015
612.429, 86.359
631.879, 86.263
651.336, 85.996
670.788, 85.852
690.248, 85.524
709.701, 85.367
729.157, 85.137
748.610, 84.968
768.063, 84.787
787.516, 84.630
806.969, 84.473
826.425, 84.231
845.877, 84.099
865.330, 83.930
884.782, 83.773
904.234, 83.641
923.691, 83.386
943.143, 83.242
962.597, 83.060
991.781, 82.697
1011.235, 82.516
1030.688, 82.359
1050.144, 82.105
1069.596, 81.972
1089.051, 81.767
1108.504, 81.585
1127.959, 81.392
1147.411, 81.248
1166.863, 81.103
1186.317, 80.910
1205.768, 80.789
1225.223, 80.584
1244.678, 80.378
1264.130, 80.221
1283.586, 80.004
1303.037, 79.871
1322.490, 79.702
1341.944, 79.509
1361.395, 79.401
1380.843, 79.342
1400.296, 79.185
1411.646, 79.040
1431.098, 78.766
1448.346, 78.611
1465.155, 78.276
1484.603, 78.217
1504.057, 78.048
1523.510, 77.867
1542.962, 77.722
1562.418, 77.492
1581.872, 77.299
1601.327, 77.093
1620.780, 76.924
1640.233, 76.755
1659.689, 76.537
1675.894, 76.521
1709.940, 76.158
1727.774, 75.970
1747.237, 75.557
1761.828, 75.412
1789.404, 74.780
1808.859, 74.562
1828.317, 74.283
1847.774, 74.028
1867.231, 73.762
1886.693, 73.397
1906.152, 73.094
1925.618, 72.607
1945.082, 72.206
1964.543, 71.854
1984.000, 71.588
2003.449, 71.516
2022.896, 71.482
2042.342, 71.496
2061.792, 71.388
2081.244, 71.256
2100.693, 71.172
2120.142, 71.113
2139.598, 70.883
2157.459, 70.045
2173.701, 69.182
2189.945, 68.289
2207.801, 67.568
2227.499, 67.085
2246.722, 66.888
2266.165, 66.963
2285.607, 67.039
2305.951, 67.098
2323.824, 66.592
2343.963, 66.617
2363.421, 66.338
2373.166, 65.838
2391.000, 65.639
2412.084, 65.220
2431.734, 64.660
2449.402, 64.140
2466.711, 63.580
2482.669, 63.038
2491.607, 62.458
