nm,Reflect,KM
762,0.8466338330952597,0.013891
760,0.8450997953826279,0.014196
758,0.8422498377028759,0.014773
756,0.8446956545371217,0.014277
754,0.8420888391965632,0.014806
752,0.839942947945612,0.01525
750,0.842719405433781,0.014677
748,0.83901215718155,0.015445
746,0.8393025771979337,0.015384
744,0.8459524188636411,0.014026
742,0.8438270888527708,0.014452
740,0.8422400741878618,0.014775
738,0.8434025172852808,0.014538
736,0.8440102106746996,0.014415
734,0.8453699757661235,0.014142
732,0.8446707517763052,0.014282
730,0.8415779739461061,0.014911
728,0.843570194051615,0.014504
726,0.8468161990434557,0.013855
724,0.8469125597766454,0.013836
722,0.844551289797308,0.014306
720,0.848028888443041,0.013617
718,0.8474821635808837,0.013724
716,0.8461085502043122,0.013995
714,0.8457110662051773,0.014074
712,0.8460632008593512,0.014004
710,0.8451197880194383,0.014192
708,0.8432793727351612,0.014563
706,0.8429057757217605,0.014639
704,0.8412482587910814,0.014979
702,0.8442928590568892,0.014358
700,0.8446707517763052,0.014282
698,0.8460178686151887,0.014013
696,0.8450648162300421,0.014203
694,0.8457412088347194,0.014068
692,0.8454852365924311,0.014119
690,0.8443723175151518,0.014342
688,0.8445960742246822,0.014297
686,0.8398375849498165,0.015272
684,0.8350248504320092,0.016297
682,0.8337689265954574,0.016571
680,0.8388315825446063,0.015483
678,0.8405577571436806,0.015122
676,0.8360516525558421,0.016075
674,0.8372040218111805,0.015828
672,0.8397753671447064,0.015285
670,0.8387224146873358,0.015506
668,0.8385327854763378,0.015546
666,0.8378383676481831,0.015693
664,0.836014505007122,0.016083
662,0.83643304887225,0.015993
660,0.8374620706406359,0.015773
658,0.8343724167920973,0.016439
656,0.837894910102618,0.015681
654,0.8361399219635993,0.016056
652,0.8350294569866792,0.016296
650,0.836144569438012,0.016055
648,0.84032203877632,0.015171
646,0.8377394799247939,0.015714
644,0.8354170085207007,0.016212
642,0.8388600768895573,0.015477
640,0.8373353256243687,0.0158
638,0.8366661770445489,0.015943
636,0.8380222243628686,0.015654
634,0.8384617489541534,0.015561
632,0.8389883823603562,0.01545
630,0.840254773266596,0.015185
628,0.8409918867387177,0.015032
626,0.8390835089660126,0.01543
624,0.8383103396832052,0.015593
622,0.8371665317184832,0.015836
620,0.8376924180376973,0.015724
618,0.8370073239046218,0.01587
616,0.8384759530161232,0.015558
614,0.838466483461421,0.01556
612,0.8352784606778476,0.016242
610,0.8387793598707796,0.015494
608,0.8373447097417366,0.015798
606,0.8351170134439169,0.016277
604,0.8376500774919732,0.015733
602,0.8330911395232219,0.01672
600,0.8334819048550082,0.016634
