nm,Reflect,KM
480,0.43922271373089794,0.357986
478,0.43867808662729135,0.359127
476,0.4345330438758991,0.367927
474,0.43493853046460884,0.367057
472,0.4356702955512385,0.365492
470,0.4309054873690926,0.3758
468,0.4302095913502775,0.377329
466,0.4285576505426265,0.380983
464,0.42490417282876725,0.389188
462,0.42296082080015085,0.393623
460,0.42042682919993646,0.399481
458,0.4177259394976609,0.40582
456,0.4143505404525374,0.413883
454,0.41212076209076476,0.419297
452,0.4125689963938173,0.418203
450,0.4103581141019874,0.423627
448,0.40678818610048806,0.432535
446,0.40508474431488195,0.436852
444,0.4044909790530975,0.438367
442,0.40247565224730675,0.443549
440,0.39917043336605906,0.452183
438,0.3960819493293408,0.460406
436,0.3961109790949593,0.460328
434,0.3955131668224965,0.461937
432,0.39192637553709253,0.471713
430,0.3897237214957099,0.477822
428,0.3880438843152867,0.482536
426,0.38627187868761714,0.487561
424,0.38620805545715897,0.487743
422,0.38274372770219967,0.497729
420,0.3836942618850383,0.494968
418,0.3829261071461958,0.497198
416,0.3814972711248974,0.501374
414,0.3797316988888926,0.506585
412,0.3774738476658277,0.513332
410,0.3768857060917479,0.515105
408,0.37450570461217914,0.522346
406,0.37479798125326513,0.521451
404,0.3725873072471537,0.528261
402,0.3729620489733474,0.5271
400,0.3741299543923675,0.523499
398,0.37317158817293716,0.526452
396,0.37084840893133997,0.533684
394,0.36884546247572425,0.540004
392,0.37066641075335394,0.534255
390,0.37224174630714946,0.529334
388,0.37122357639346903,0.532509
386,0.3685581808285827,0.540917
384,0.3722253402187752,0.529385
382,0.3765093315278434,0.516243
380,0.3761381163113542,0.517368
378,0.38144754234379996,0.50152
376,0.3667451875870933,0.546717
374,0.3694765916710383,0.538004
372,0.36933500144767395,0.538452
370,0.377184651331431,0.514203
368,0.37547437011069773,0.519386
366,0.3695863473214045,0.537657
364,0.3676372221097828,0.543855
362,0.3653822612210902,0.551121
360,0.35948711275985623,0.570614
358,0.3534415046917643,0.591382
356,0.34968717361950064,0.604693
354,0.34466783032970505,0.623006
352,0.3406379706423437,0.638153
350,0.33630759193077653,0.654888
348,0.3214762440149159,0.716063
346,0.31675690662226486,0.736876
344,0.30844458873966607,0.775259
342,0.3009777984753532,0.811741
340,0.28945805836588034,0.872095
338,0.2777814381793573,0.938867
336,0.27397411240501723,0.961977
334,0.2617611326966123,1.041019
332,0.25041125376809736,1.121921
330,0.23490529668983573,1.24597
328,0.21980652532289602,1.384631
326,0.22030543954665527,1.379729
324,0.2162140689878873,1.42063
322,0.20215262740391804,1.574455
320,0.20215262740391804,1.574455
318,0.20215262740391804,1.574455
316,0.1972693725908763,1.63324
314,0.1954110866746217,1.656414
312,0.19134633653985134,1.708736
310,0.18968287807997264,1.73082
308,0.18782638539557128,1.755946
306,0.18544483668984935,1.788942
304,0.18080072491408217,1.855876
302,0.178621819690703,1.888521
300,0.17719276653591365,1.910382
298,0.17858840746450166,1.889028
296,0.17491580711786048,1.945976
294,0.17480938655968714,1.947663
292,0.1757039383634469,1.933548
290,0.17376885631630667,1.96427
288,0.17177189622333477,1.996723
286,0.1735711894186891,1.967448
284,0.17360778933508714,1.966859
282,0.17217191883287075,1.99016
280,0.1717095941208444,1.997748
278,0.17278193587658564,1.980212
276,0.17538160056530838,1.938617
274,0.17493127350207072,1.945731
272,0.17489182402081171,1.946356
270,0.17368302757107346,1.965649
268,0.17430854329689405,1.955631
266,0.17739598974744064,1.907251
264,0.17553724360581802,1.936167
262,0.17494472208006728,1.945518
260,0.17510633482680849,1.942961
258,0.1754217863555727,1.937984
256,0.17455287461782643,1.951738
254,0.1738061029389959,1.963672
252,0.17427145014709167,1.956223
250,0.17334956901639353,1.97102
