nm      KM         Reflect
756	0.036418   0.7640904936331254
754	0.037266   0.7617287887997701
752	0.039258   0.7563142059984351
750	0.040982   0.7517700978866878
748	0.041385   0.7507258900017064
746	0.039909   0.7545833469629835
744	0.039511   0.7556393404053864
742	0.041052   0.7515882428489534
740	0.042864   0.7469496162738958
738	0.043502   0.7453469664956169
736	0.044097   0.7438661797816221
734	0.044622   0.7425704764415186
732	0.045267   0.7409922864778278
730	0.046689   0.7375646516852807
728	0.046888   0.7370905104297971
726	0.047733   0.7350919289792525
724	0.048208   0.7339787663758829
722	0.049482   0.7310287564555198
720	0.04912    0.7318617859219401
718	0.050094   0.7296296356223049
716	0.052417   0.7244207471418311
714	0.051903   0.7255597429699212
712	0.051897   0.7255730833021886
710	0.054574   0.7197213137691743
708	0.055258   0.7182573374427879
706	0.054792   0.7192533833490995
704	0.05817    0.7121588023488257
702	0.058136   0.7122287949637363
700	0.057165   0.7142395894148411
698	0.058825   0.7108158325560952
696	0.061774   0.7048930295406606
694	0.062801   0.7028760556004767
692	0.064643   0.6993147675172092
690	0.066003   0.6967302065139376
688	0.066046   0.6966490940627683
686	0.067915   0.6931584827451297
684	0.070952   0.687626829545463
682	0.072569   0.684749119435581
680	0.072273   0.6852725006088494
678	0.073164   0.683701587312973
676	0.076837   0.677364942693109
674	0.077618   0.6760453989376267
672	0.076578   0.6778046432119618
670	0.078518   0.6745364703182581
668	0.081098   0.6702782273453725
666	0.081627   0.6694171418828025
664	0.083806   0.6659119396976309
662	0.086022   0.6624139447366469
660	0.085838   0.6627018963123092
658	0.08652    0.6616368273513297
656	0.089103   0.6576573549773623
654	0.092611   0.6523851519163146
652	0.094573   0.6494999134973447
650	0.095572   0.6480476909574632
648	0.095908   0.6475617672021765
646	0.097363   0.6454719138199336
644	0.099134   0.6429590884189266
642	0.101746   0.6393130334891772
640	0.104615   0.6353876582721338
638	0.108065   0.6307725904385237
636	0.10781    0.6311098887140889
634	0.108092   0.6307369115553495
632	0.110484   0.6276023227166306
630	0.112268   0.6252976684355402
628	0.113587   0.6236114837045428
626	0.117787   0.6183395279181001
624	0.119129   0.6166852532571431
622	0.121185   0.6141782897633404
620	0.123983   0.6108185192640473
618	0.125508   0.6090118644249118
616	0.125747   0.6087302613841211
614	0.129792   0.6040259272414016
612	0.132672   0.6007454453103512
610	0.133807   0.5994678630757054
608	0.136271   0.5967232398888119
606	0.140066   0.59257126545363
604	0.142405   0.5900562116198677
602	0.145971   0.586284004581132
600	0.146012   0.5862410610044141
598	0.148643   0.5835051925149582
596	0.150374   0.5817261829145915
594	0.152787   0.579273384321174
592	0.156472   0.5755869108610207
590	0.158993   0.5731049782338951
588	0.160825   0.5713212420603241
586	0.163897   0.5683667937056426
584	0.16996    0.562665671358607
582	0.170204   0.562439735160416
580	0.172667   0.5601738221694221
578	0.176942   0.5563032392349315
576	0.179643   0.553897358825409
574	0.18132    0.5524186226760194
572	0.184225   0.5498837270049346
570	0.186234   0.5481500691915209
568	0.190241   0.5447383756203622
566	0.193314   0.5421624795410519
564	0.199456   0.5371156826887253
562	0.202161   0.5349345992026395
560	0.203339   0.5339924911415463
558	0.203508   0.5338577136086627
556	0.206128   0.5317803505016124
554	0.215345   0.524647186897193
552	0.217549   0.5229803803510843
550	0.219323   0.5216493095622712
548	0.221166   0.5202762800325861
546	0.225171   0.5173263989462095
544	0.229501   0.5141879852987435
542	0.232476   0.51206147309483
540	0.235416   0.5099832373982548
538	0.237348   0.5086298973677134
536	0.243146   0.5046258734523208
534	0.248785   0.5008117543387665
532	0.251681   0.49888266992679897
530	0.251475   0.4990192367653763
528	0.25658    0.4956639097508846
526	0.260624   0.49304803022502075
524	0.261579   0.49243559773940726
522	0.266715   0.48917600340561684
520	0.266849   0.4890917185805329
518	0.269356   0.48752183936489446
516	0.273763   0.4847939383955542
514	0.275026   0.4840194888535999
512	0.278722   0.4817715917034735
510	0.281177   0.48029342211305137
508	0.285484   0.47772839695165215
506	0.292612   0.47356024184060264
504	0.294954   0.4722111105649105
502	0.296196   0.4714996495679151
500	0.302304   0.4680404274906881
498	0.309655   0.46396225495307686
496	0.314951   0.4610797378058681
494	0.315125   0.4609858043035374
492	0.320368   0.45817796559691093
490	0.329987   0.45313728644071505
488	0.335802   0.45015704675744916
486	0.340307   0.4478817346421662
484	0.344734   0.4456736400930581
482	0.353585   0.44133922597580644
480	0.357986   0.43922271373089794
478	0.359127   0.43867808662729135
476	0.367927   0.4345330438758991
474	0.367057   0.43493853046460884
472	0.365492   0.4356702955512385
470	0.3758     0.4309054873690926
468	0.377329   0.4302095913502775
466	0.380983   0.4285576505426265
464	0.389188   0.42490417282876725
462	0.393623   0.42296082080015085
460	0.399481   0.42042682919993646
458	0.40582    0.4177259394976609
456	0.413883   0.4143505404525374
454	0.419297   0.41212076209076476
452	0.418203   0.4125689963938173
450	0.423627   0.4103581141019874
448	0.432535   0.40678818610048806
446	0.436852   0.40508474431488195
444	0.438367   0.4044909790530975
442	0.443549   0.40247565224730675
440	0.452183   0.39917043336605906
438	0.460406   0.3960819493293408
436	0.460328   0.3961109790949593
434	0.461937   0.3955131668224965
432	0.471713   0.39192637553709253
430	0.477822   0.3897237214957099
428	0.482536   0.3880438843152867
426	0.487561   0.38627187868761714
424	0.487743   0.38620805545715897
422	0.497729   0.38274372770219967
420	0.494968   0.3836942618850383
418	0.497198   0.3829261071461958
416	0.501374   0.3814972711248974
414	0.506585   0.3797316988888926
412	0.513332   0.3774738476658277
410	0.515105   0.3768857060917479
408	0.522346   0.37450570461217914
406	0.521451   0.37479798125326513
404	0.528261   0.3725873072471537
402	0.5271     0.3729620489733474
400	0.523499   0.3741299543923675
398	0.526452   0.37317158817293716
396	0.533684   0.37084840893133997
394	0.540004   0.36884546247572425
392	0.534255   0.37066641075335394
390	0.529334   0.37224174630714946
388	0.532509   0.37122357639346903
386	0.540917   0.3685581808285827
384	0.529385   0.3722253402187752
382	0.516243   0.3765093315278434
380	0.517368   0.3761381163113542
378	0.50152    0.38144754234379996
376	0.546717   0.3667451875870933
374	0.538004   0.3694765916710383
372	0.538452   0.36933500144767395
370	0.514203   0.377184651331431
368	0.519386   0.37547437011069773
366	0.537657   0.3695863473214045
364	0.543855   0.3676372221097828
362	0.551121   0.3653822612210902
360	0.570614   0.35948711275985623
358	0.591382   0.3534415046917643
356	0.604693   0.34968717361950064
354	0.623006   0.34466783032970505
352	0.638153   0.3406379706423437
350	0.654888   0.33630759193077653
348	0.716063   0.3214762440149159
346	0.736876   0.31675690662226486
344	0.775259   0.30844458873966607
342	0.811741   0.3009777984753532
340	0.872095   0.28945805836588034
338	0.938867   0.2777814381793573
336	0.961977   0.27397411240501723
334	1.041019   0.2617611326966123
332	1.121921   0.25041125376809736
330	1.24597    0.23490529668983573
328	1.384631   0.21980652532289602
326	1.379729   0.22030543954665527
324	1.42063    0.2162140689878873
322	1.574455   0.20215262740391804
320	1.574455   0.20215262740391804
318	1.574455   0.20215262740391804
316	1.63324    0.1972693725908763
314	1.656414   0.1954110866746217
312	1.708736   0.19134633653985134
310	1.73082    0.18968287807997264
308	1.755946   0.18782638539557128
306	1.788942   0.18544483668984935
304	1.855876   0.18080072491408217
302	1.888521   0.178621819690703
300	1.910382   0.17719276653591365
298	1.889028   0.17858840746450166
296	1.945976   0.17491580711786048
294	1.947663   0.17480938655968714
292	1.933548   0.1757039383634469
290	1.96427    0.17376885631630667
288	1.996723   0.17177189622333477
286	1.967448   0.1735711894186891
284	1.966859   0.17360778933508714
282	1.99016    0.17217191883287075
280	1.997748   0.1717095941208444
278	1.980212   0.17278193587658564
276	1.938617   0.17538160056530838
274	1.945731   0.17493127350207072
272	1.946356   0.17489182402081171
270	1.965649   0.17368302757107346
268	1.955631   0.17430854329689405
266	1.907251   0.17739598974744064
264	1.936167   0.17553724360581802
262	1.945518   0.17494472208006728
260	1.942961   0.17510633482680849
258	1.937984   0.1754217863555727
256	1.951738   0.17455287461782643
254	1.963672   0.1738061029389959
252	1.956223   0.17427145014709167
250	1.97102    0.17334956901639353
