nm      KM          Reflect
380	0.144166    0.5881841337885201
378	0.155127    0.576924279382914
376	0.18201     0.551813490885581
374	0.202061    0.53501478891639
372	0.223068    0.5188696382978444
370	0.250642    0.4995724877949045
368	0.268455    0.4880845193787761
366	0.306294    0.4658155562335937
364	0.330735    0.4527511503620923
362	0.37922     0.429352741694925
360	0.418858    0.4123004883972103
358	0.459879    0.3962781845429037
356	0.506211    0.379857779859444
354	0.564789    0.3612257010742641
352	0.587801    0.3544672999816312
350	0.639767    0.3402148408740186
348	0.708861    0.3231460519240980
346	0.761869    0.3112889873288615
344	0.845524    0.2944086482043959
342	0.901464    0.2841930445642697
340	0.972997    0.2721980224576803
338	1.049278    0.2605521067217704
336	1.13614     0.2485240169144571
334	1.245838    0.2349207162103361
332	1.316228    0.2269907832187172
330	1.35491     0.2228684647338599
328	1.478259    0.2107123806157367
326	1.534683    0.2056020845981758
324	1.659234    0.1951874365690247
322	1.778584    0.1861856808646091
320	1.778584    0.1861856808646091
318	1.778584    0.1861856808646091
316	1.798346    0.1847774939692130
314	1.808437    0.1840669073932046
312	1.853317    0.1809738516582677
310	1.853718    0.1809466997343003
308	1.827032    0.1827721926013397
306	1.912214    0.1770740800331984
304	1.97093     0.1733551457914481
302	1.944638    0.1750003068993302
300	1.955256    0.1743320482285750
298	1.939779    0.1753078808090253
296	1.961306    0.1739536315980427
294	1.957569    0.1741871739184612
292	1.945403    0.1749519839361895
290	1.977064    0.1729759022227561
288	1.987661    0.1723247410566744
286	1.979674    0.1728150533701558
284	1.9886      0.1722672852803772
282	1.99574     0.1718316892363520
280	2.00081     0.1715237550081645
278	1.96875     0.1734903407733297
276	1.934964    0.1756137719035373
274	1.93876     0.1753725248890627
272	1.905827    0.1774885763565916
270	1.897118    0.1780570029048633
268	1.884034    0.1789180850795322
266	1.882477    0.1790211273198112
264	1.868327    0.1799632264513011
262	1.840819    0.1818243420961898
260	1.836774    0.1821013785500405
258	1.830679    0.1825204698056688
256	1.81924     0.1833124255776677
254	1.805724    0.1842573944190708
252	1.760598    0.1874867863902967
