nm,Reflect,KM
656,0.8534307066667278,0.012586
654,0.8541514873539577,0.012452
652,0.8519971403070394,0.012855
650,0.8559240797941329,0.012126
648,0.8573965907186469,0.011859
646,0.8531415059632226,0.01264
644,0.8545406373555695,0.01238
642,0.8555411487632758,0.012196
640,0.8537098798041052,0.012534
638,0.8511790385000447,0.01301
636,0.8498870270888184,0.013257
634,0.8517114743335055,0.012909
632,0.8535326342515872,0.012567
630,0.856297300964589,0.012058
628,0.85615445483296,0.012084
626,0.8522728881549017,0.012803
624,0.8540382319438695,0.012473
622,0.8509635896283124,0.013051
620,0.8500952997605774,0.013217
618,0.8539358583214134,0.012492
616,0.8547790994973568,0.012336
614,0.8531361571863733,0.012641
612,0.8519706603904403,0.01286
610,0.8551594923181085,0.012266
608,0.8511317109344287,0.013019
606,0.8515055932290404,0.012948
604,0.8509425913910347,0.013055
602,0.8505652636380876,0.013127
600,0.85198125163654,0.012858
598,0.8538604830888696,0.012506
596,0.8522410378126443,0.012809
594,0.8547140153900817,0.012348
592,0.8478344372672677,0.013655
590,0.8484855606578718,0.013528
588,0.853484341588882,0.012576
586,0.8513580041703268,0.012976
584,0.8483776483647965,0.013549
582,0.848665632584877,0.013493
580,0.8504868059114004,0.013142
578,0.8494456639701792,0.013342
576,0.8495441786310574,0.013323
574,0.8473496920074968,0.01375
572,0.8478088751922375,0.01366
570,0.8472326279306426,0.013773
568,0.8471055142545415,0.013798
566,0.8470547065872456,0.013808
564,0.843239992762547,0.014571
562,0.8417188574898221,0.014882
560,0.845329910851818,0.01415
558,0.8471410924662715,0.013791
556,0.8468922668617509,0.01384
554,0.8429646886762852,0.014627
552,0.8447305270150932,0.01427
550,0.8460934318548778,0.013998
548,0.8436985735927185,0.014478
546,0.8443971589708871,0.014337
544,0.8459071283516619,0.014035
542,0.8440102106746996,0.014415
540,0.8432006255153534,0.014579
538,0.8421961480057192,0.014784
536,0.8427341085378958,0.014674
534,0.8412434166331109,0.01498
532,0.8431120956818651,0.014597
530,0.8412918467970143,0.01497
528,0.8420839637570022,0.014807
526,0.8396414656838229,0.015313
524,0.842450161653644,0.014732
522,0.8411804859252072,0.014993
520,0.8394170274208141,0.01536
518,0.8403845324369859,0.015158
516,0.8407167604634275,0.015089
514,0.840221154245628,0.015192
512,0.8385233115975066,0.015548
510,0.8396605856006665,0.015309
508,0.8391834704051087,0.015409
506,0.8379514781823694,0.015669
504,0.837899623130111,0.01568
502,0.838291426458162,0.015597
500,0.836838971108582,0.015906
498,0.8346017635916094,0.016389
496,0.8341983903690282,0.016477
494,0.8364889601737167,0.015981
492,0.8352138570166604,0.016256
490,0.8300294041840472,0.017403
488,0.8310032011618809,0.017184
486,0.8315354491866587,0.017065
484,0.8327151383442138,0.016803
482,0.830958574701804,0.017194
480,0.8286502530863932,0.017716
478,0.827546089190928,0.017969
476,0.8296401680055693,0.017491
474,0.8286108132635206,0.017725
472,0.8295430418444474,0.017513
470,0.8272986116259119,0.018026
468,0.8291464649342188,0.017603
466,0.8273897329697852,0.018005
464,0.8260424242261865,0.018317
462,0.8245005870910832,0.018678
460,0.8249855350406973,0.018564
458,0.8226286136380155,0.019122
456,0.8235655102932934,0.018899
454,0.8209644303029471,0.019522
452,0.8226956152541824,0.019106
450,0.8193125203284718,0.019924
448,0.8164195073945811,0.02064
446,0.8144824281045443,0.021128
444,0.8199634604038297,0.019765
442,0.8187012970931762,0.020074
440,0.8153404040457151,0.020911
438,0.8091022162986407,0.02252
436,0.8116348515029808,0.021858
434,0.8101563407095107,0.022243
432,0.8073765424817358,0.022978
430,0.807849176985975,0.022852
428,0.8073016671521739,0.022998
426,0.8008988018687583,0.024748
424,0.8035055957830655,0.024026
422,0.800174327720602,0.024951
420,0.7968766715815138,0.025888
418,0.7977842061762492,0.025628
416,0.7917011947319657,0.027402
414,0.7899282679272954,0.027933
412,0.7831001911411699,0.030038
410,0.7788751007370094,0.031389
408,0.769937822209004,0.034372
406,0.7644584761674191,0.036287
404,0.7576913129133509,0.038745
402,0.7497267989820787,0.041773
400,0.7384210106183631,0.046331
398,0.7293293638755307,0.050226
396,0.7216514083052232,0.053681
394,0.7072671975147236,0.06058
392,0.7009241932970461,0.063806
390,0.6887586878205196,0.070323
388,0.6764751930402472,0.077363
386,0.6689937707547853,0.081888
384,0.6603611749457593,0.087342
382,0.6512887709461215,0.093353
380,0.633659586606059,0.105897
378,0.6145189911223676,0.120904
376,0.6020270392010426,0.131541
374,0.5876474599895621,0.144674
372,0.5682427632758316,0.164027
370,0.5540540996047485,0.179466
368,0.5452462309426014,0.18964
366,0.5226862020240378,0.21794
364,0.4969916137902158,0.254549
362,0.4770630611347344,0.286611
360,0.4576727673870541,0.32132
358,0.4401117375600664,0.356131
356,0.4196808173265474,0.401222
354,0.3993498315690582,0.45171
352,0.3794367686463469,0.507461
350,0.3674270090973501,0.544528
348,0.3405713025216943,0.638407
346,0.3216335425454582,0.715381
344,0.2999435721051513,0.816952
342,0.2860450386662176,0.890999
340,0.2725262138242492,0.970949
338,0.254711493606963,1.090361
336,0.2375793127100500,1.22335
334,0.2231808509800430,1.351926
332,0.2075729661477958,1.512578
330,0.1924222674626605,1.694663
328,0.1831356826496186,1.821784
326,0.1784040489020339,1.891829
324,0.1709345776586190,2.010563
322,0.1592760469661387,2.218842
320,0.1592760469661387,2.218842
318,0.1592760469661387,2.218842
316,0.157505656161268,2.253242
314,0.1570108361460227,2.262999
312,0.1548128247677933,2.307113
310,0.1546289314443840,2.310862
308,0.1534964282511732,2.334153
306,0.1488484741357001,2.433545
304,0.1497035468610290,2.414786
302,0.1514092862863951,2.378012
300,0.1511193878782495,2.384202
298,0.1509036172877822,2.388825
296,0.1527773553241274,2.349125
294,0.1521758684340426,2.36176
292,0.1525881740753054,2.353088
290,0.1503896363042911,2.399892
288,0.1493954895925764,2.421519
286,0.1522107251275821,2.361025
284,0.1546153619891899,2.311139
282,0.153763148924543,2.328636
280,0.1531386689560445,2.341584
278,0.1536656232944349,2.330651
276,0.1549140121715226,2.305054
274,0.1547712391421920,2.30796
272,0.1539266370415903,2.325264
270,0.1566543732367242,2.270067
268,0.1573110900971377,2.257071
266,0.1556875681548977,2.289404
264,0.1570169025074212,2.262879
262,0.1605024748211718,2.195468
260,0.1595148933454715,2.214261
258,0.1579850472631010,2.243849
256,0.1580645450431754,2.242297
254,0.1582745426641532,2.238205
252,0.1584417378759766,2.234955
250,0.158267194387264,2.238348
