nm     Reflect             KM          
672    0.4663228241174503  0.30538     
670    0.46559621444454824 0.30669     
668    0.4640143811242352  0.30956     
666    0.46106677857043676 0.314975    
664    0.45926797712370016 0.318323    
662    0.4550841370225418  0.32624     
660    0.4542315234673545  0.327876    
658    0.45157514644937735 0.333023    
656    0.4499695887841296  0.336171    
654    0.4460433267429815  0.343989    
652    0.44423839601825377 0.347641    
650    0.4439941690505209  0.348138    
648    0.4430933798320096  0.349977    
646    0.4402155475457572  0.355915    
644    0.43930782859881845 0.357808    
642    0.4373382285934584  0.361949    
640    0.4332948769792283  0.370596    
638    0.43085213932164423 0.375917    
636    0.4303836476343462  0.376946    
634    0.43085852199433483 0.375903    
632    0.427688234196538   0.38292     
630    0.42594365905019316 0.386836    
628    0.4235968638223082  0.392166    
626    0.4194159249368429  0.401842    
