nm,Reflect,KM
286,0.19537179039275943,1.656909
284,0.1969651269314281,1.637003
282,0.1953712348055907,1.656916
280,0.1982577812476367,1.621098
278,0.2011159501804607,1.586686
276,0.2015292545491918,1.581794
274,0.19966500214505967,1.604027
272,0.19861579878211755,1.616731
270,0.19900897407918539,1.611954
268,0.2006986164900173,1.591647
266,0.2032971181240133,1.561103
264,0.20349312751816528,1.558832
262,0.20446550647995698,1.547633
260,0.2056447311691314,1.5342
258,0.20512874125060465,1.540058
256,0.20677489217290113,1.521476
254,0.2090182262396909,1.496645
252,0.21172100176505415,1.467459
250,0.21382052601395385,1.44532
