nm    Reflect              KM          
698   0.6961274566327142   0.066323    
696   0.6921734817942578   0.068449    
694   0.6909506638624848   0.069116    
692   0.6883836174877029   0.070531    
690   0.6859288539629889   0.071903    
688   0.6847261676034769   0.072582    
686   0.6804980291807252   0.075005    
684   0.6755880585430888   0.07789     
682   0.6753765878009454   0.078016    
680   0.6748874466515122   0.078308    
678   0.6724594207350385   0.079769    
676   0.6677696794947199   0.082646    
674   0.665459938848152    0.08409     
672   0.6628382028408221   0.085751    
670   0.6605809193202912   0.0872      
668   0.6596356959569107   0.087812    
666   0.6598592126830791   0.087667    
664   0.6575034630348485   0.089204    
662   0.6533077002658987   0.09199     
660   0.6531067593482018   0.092125    
658   0.6495612145527183   0.094531    
656   0.6478407305615781   0.095715    
654   0.6409166051496884   0.100591    
652   0.6390132690690922   0.101963    
650   0.6384578216327719   0.102366    
648   0.6378450040271677   0.102812    
646   0.6348359834533921   0.105023    
644   0.6305190194615042   0.108257    
642   0.628648857871223    0.109681    
640   0.627237456601488    0.110765    
638   0.6233088120663088   0.113825    
636   0.6220738691727421   0.1148      
634   0.62199560933819     0.114862    
632   0.6197149887567535   0.11668     
630   0.6175759433099951   0.118405    
628   0.6151827352017323   0.120358    
626   0.6105699085124939   0.124192    
624   0.6072746634922672   0.126988    
622   0.6043110536457179   0.129544    
620   0.6026408318545732   0.131002    
618   0.6012396184522881   0.132235    
616   0.601282650213709    0.132197    
614   0.595671031659817    0.137225    
612   0.5926697829364314   0.139975    
610   0.5920610821228663   0.140538    
608   0.587863850939196    0.144469    
606   0.5847305342706853   0.14746     
604   0.5826963816972976   0.149428    
602   0.5771409214746775   0.15491     
600   0.5733839621679628   0.158708    
598   0.5744241658228193   0.157649    
596   0.5734447070109978   0.158646    
594   0.5706730005576977   0.161495    
592   0.5665581680854246   0.165801    
590   0.5645239405939311   0.167964    
588   0.5629364034731668   0.169668    
586   0.5598138151544437   0.173061    
584   0.553567470385635    0.180016    
582   0.5523703174856327   0.181375    
580   0.5503063520347282   0.183738    
578   0.5479071102480482   0.186517    
576   0.5450525632050001   0.189869    
574   0.540730744678023    0.19504     
572   0.5399069328664083   0.196039    
570   0.5370881128499105   0.19949     
568   0.5352427115129034   0.201777    
566   0.5314100753419829   0.206598    
564   0.5264874337211672   0.212934    
562   0.5252764078684746   0.214518    
560   0.5236857028465354   0.216614    
558   0.5217652381586089   0.219168    
556   0.5200796702365212   0.221431    
554   0.5135113412823209   0.230444    
552   0.5119541746978384   0.232627    
550   0.5104224235654289   0.234792    
548   0.5091023225229903   0.236672    
546   0.5062419507997441   0.240791    
544   0.505178101063411    0.242339    
542   0.5009222640130572   0.24862     
540   0.4978892642471284   0.253184    
538   0.4950701219008443   0.257493    
536   0.49299087034044675  0.260713    
534   0.48991923426063044  0.265536    
532   0.48900118638690027  0.266993    
530   0.48492486566810467  0.27355     
528   0.4836551529135831   0.275622    
526   0.4798238511775559   0.281961    
524   0.4786580940742028   0.283916    
522   0.47619296189361315  0.288091    
520   0.47420140584113424  0.291505    
518   0.4717078757177413   0.295832    
516   0.46968090026359144  0.299393    
514   0.4700475189370744   0.298746    
512   0.46721534646829943  0.303778    
510   0.4665847797361454   0.304909    
508   0.4618210317219644   0.313581    
506   0.4598098217378357   0.317311    
504   0.4564038080475794   0.323723    
502   0.45513690624763714  0.326139    
500   0.4509716343833797   0.334203    
498   0.44913981493673927  0.337809    
496   0.44743062033392256  0.341207    
494   0.44356255420269286  0.349018    
492   0.4402088172798636   0.355929    
490   0.43562157281611236  0.365596    
488   0.4301900605691428   0.377372    
486   0.42969253319604317  0.378469    
