nm, %R
494.000000, 82.166972
492.000000, 81.962060
490.000000, 81.785826
488.000000, 81.387465
486.000000, 81.804702
484.000000, 82.190118
482.000000, 81.667798
480.000000, 81.649145
478.000000, 81.518926
476.000000, 81.391063
474.000000, 81.503973
472.000000, 81.768120
470.000000, 81.528634
468.000000, 81.663483
466.000000, 81.721924
464.000000, 81.194102
462.000000, 80.975667
460.000000, 80.918326
458.000000, 80.966538
456.000000, 81.092062
454.000000, 81.045105
452.000000, 81.239834
450.000000, 80.753177
448.000000, 80.626769
446.000000, 80.735153
444.000000, 80.551590
442.000000, 80.894905
440.000000, 80.175276
438.000000, 80.096101
436.000000, 80.265538
434.000000, 79.837288
432.000000, 80.048773
430.000000, 79.693288
428.000000, 79.657429
426.000000, 79.478902
424.000000, 79.385525
422.000000, 79.059400
420.000000, 78.994539
418.000000, 79.068299
416.000000, 78.320829
414.000000, 77.872862
412.000000, 77.915019
410.000000, 77.172399
408.000000, 76.626026
406.000000, 76.024968
404.000000, 75.176781
402.000000, 74.523903
400.000000, 73.873720
398.000000, 72.645859
396.000000, 71.443765
394.000000, 70.461152
392.000000, 69.664968
390.000000, 68.647230
388.000000, 67.858849
386.000000, 66.940311
384.000000, 65.984582
382.000000, 64.744357
380.000000, 63.292096
378.000000, 61.179610
376.000000, 59.831829
374.000000, 58.482855
372.000000, 56.684378
370.000000, 55.160147
368.000000, 54.725031
366.000000, 52.766538
364.000000, 50.063420
362.000000, 47.924685
360.000000, 45.938960
358.000000, 43.604055
356.000000, 41.808378
354.000000, 40.383577
352.000000, 38.284686
350.000000, 36.310521
348.000000, 34.360791
346.000000, 33.247321
344.000000, 30.976631
342.000000, 28.921909
340.000000, 27.509822
338.000000, 25.948940
336.000000, 24.072691
334.000000, 22.151246
332.000000, 20.900885
330.000000, 19.852265
328.000000, 18.630182
326.000000, 17.606827
324.000000, 17.342469
322.000000, 16.629386
320.000000, 18.152982
318.000000, 23.076401
316.000000, 21.478788
314.000000, 21.673521
312.000000, 21.824469
310.000000, 21.451913
308.000000, 20.734376
306.000000, 21.154770
304.000000, 21.112306
302.000000, 20.880660
300.000000, 20.746086
298.000000, 20.208020
296.000000, 20.715045
294.000000, 20.697671
292.000000, 20.577459
290.000000, 20.816189
288.000000, 20.960058
286.000000, 21.014988
284.000000, 21.417334
282.000000, 21.168327
280.000000, 21.100157
278.000000, 20.868989
276.000000, 20.887725
274.000000, 21.447805
272.000000, 21.939861
270.000000, 21.699605
268.000000, 21.681545
266.000000, 21.997448
264.000000, 22.069386
262.000000, 22.370748
260.000000, 22.255160
258.000000, 22.197812
256.000000, 22.175409
254.000000, 22.040507
252.000000, 22.198591
250.000000, 22.180621
