nm, %R
494.000000, 84.134900
492.000000, 84.238000
490.000000, 84.570400
488.000000, 84.694000
486.000000, 84.433900
484.000000, 84.508700
482.000000, 84.831600
480.000000, 85.011300
478.000000, 84.530800
476.000000, 84.594300
474.000000, 84.393800
472.000000, 84.168500
470.000000, 84.234700
468.000000, 84.022500
466.000000, 83.913100
464.000000, 84.093300
462.000000, 84.129100
460.000000, 83.898300
458.000000, 83.990500
456.000000, 83.779100
454.000000, 83.899700
452.000000, 83.485400
450.000000, 83.566000
448.000000, 83.747000
446.000000, 83.530900
444.000000, 83.496800
442.000000, 83.298200
440.000000, 83.411500
438.000000, 83.308300
436.000000, 82.926000
434.000000, 82.882700
432.000000, 82.585900
430.000000, 82.526900
428.000000, 82.254600
426.000000, 82.214900
424.000000, 81.790100
422.000000, 81.739300
420.000000, 81.417400
418.000000, 81.068900
416.000000, 80.894700
414.000000, 80.501600
412.000000, 80.490900
410.000000, 80.100400
408.000000, 79.812700
406.000000, 79.334200
404.000000, 78.911200
402.000000, 78.240400
400.000000, 77.738200
398.000000, 77.281900
396.000000, 76.723000
394.000000, 76.092000
392.000000, 75.204800
390.000000, 74.687500
388.000000, 74.082600
386.000000, 73.184900
384.000000, 72.317500
382.000000, 71.369000
380.000000, 70.769500
378.000000, 70.082500
376.000000, 69.405700
374.000000, 68.462800
372.000000, 67.527600
370.000000, 66.735500
368.000000, 65.462000
366.000000, 65.068700
364.000000, 64.569900
362.000000, 64.199900
360.000000, 63.715200
358.000000, 62.780400
356.000000, 62.368600
354.000000, 62.037100
352.000000, 61.202800
350.000000, 60.553800
348.000000, 60.790800
346.000000, 60.223800
344.000000, 60.451700
342.000000, 59.828000
340.000000, 59.408600
338.000000, 59.189700
336.000000, 59.060700
334.000000, 58.799400
332.000000, 59.337200
330.000000, 59.160000
328.000000, 59.126100
326.000000, 58.952700
324.000000, 57.869500
322.000000, 57.938400
320.000000, 57.850000
318.000000, 57.457400
316.000000, 57.593100
314.000000, 56.513200
312.000000, 56.537000
310.000000, 55.968900
308.000000, 55.617300
306.000000, 55.373800
304.000000, 55.062200
302.000000, 54.409200
300.000000, 53.865100
298.000000, 53.533200
296.000000, 52.939300
294.000000, 52.437300
292.000000, 51.965600
290.000000, 51.546900
288.000000, 51.384400
286.000000, 50.375000
284.000000, 49.643900
282.000000, 49.376600
280.000000, 48.749400
278.000000, 48.286000
276.000000, 47.564300
274.000000, 47.202500
272.000000, 47.004400
270.000000, 46.794400
268.000000, 46.509600
266.000000, 46.239000
264.000000, 46.055200
262.000000, 45.753500
260.000000, 45.608300
258.000000, 45.609900
256.000000, 45.476500
254.000000, 45.345600
252.000000, 45.138900
250.000000, 45.003700
