nm, %R
494.000000, 83.065767
492.000000, 82.852157
490.000000, 82.355883
488.000000, 82.498878
486.000000, 82.670349
484.000000, 82.669122
482.000000, 82.232446
480.000000, 82.047093
478.000000, 82.199624
476.000000, 82.041343
474.000000, 81.925686
472.000000, 82.104113
470.000000, 81.927044
468.000000, 81.924246
466.000000, 82.078245
464.000000, 81.656327
462.000000, 81.487381
460.000000, 81.534310
458.000000, 81.286574
456.000000, 81.420545
454.000000, 80.974187
452.000000, 81.067827
450.000000, 80.623100
448.000000, 80.640381
446.000000, 80.489735
444.000000, 80.202834
442.000000, 80.389252
440.000000, 79.860571
438.000000, 79.395450
436.000000, 79.360514
434.000000, 79.378929
432.000000, 79.011187
430.000000, 78.493194
428.000000, 78.207055
426.000000, 77.795996
424.000000, 77.774083
422.000000, 77.385909
420.000000, 76.839226
418.000000, 77.102193
416.000000, 76.713308
414.000000, 76.624316
412.000000, 75.962003
410.000000, 75.520347
408.000000, 74.833704
406.000000, 74.073603
404.000000, 73.502621
402.000000, 73.033369
400.000000, 71.854892
398.000000, 70.680327
396.000000, 69.492981
394.000000, 68.532829
392.000000, 67.509122
390.000000, 65.721305
388.000000, 64.493957
386.000000, 63.126273
384.000000, 61.598230
382.000000, 60.650703
380.000000, 58.818418
378.000000, 57.692434
376.000000, 55.181347
374.000000, 53.501464
372.000000, 51.886932
370.000000, 49.957219
368.000000, 48.808469
366.000000, 46.581536
364.000000, 45.275120
362.000000, 42.935269
360.000000, 41.230036
358.000000, 39.627814
356.000000, 37.985781
354.000000, 36.122578
352.000000, 35.446744
350.000000, 34.021482
348.000000, 32.314594
346.000000, 31.128889
344.000000, 29.440859
342.000000, 28.419302
340.000000, 27.219796
338.000000, 26.055209
336.000000, 24.852398
334.000000, 23.492076
332.000000, 22.699083
330.000000, 22.286849
328.000000, 21.071236
326.000000, 20.560212
324.000000, 19.518745
322.000000, 18.618567
320.000000, 20.453414
318.000000, 24.880868
316.000000, 24.622915
314.000000, 24.493393
312.000000, 23.934415
310.000000, 23.929539
308.000000, 24.258459
306.000000, 23.240594
304.000000, 22.589907
302.000000, 22.876462
300.000000, 22.759820
298.000000, 22.930256
296.000000, 22.693915
294.000000, 22.734580
292.000000, 22.868013
290.000000, 22.524148
288.000000, 22.411471
286.000000, 22.496278
284.000000, 22.401544
282.000000, 22.326365
280.000000, 22.273300
278.000000, 22.613387
276.000000, 22.983835
274.000000, 22.941581
272.000000, 23.313775
270.000000, 23.414340
268.000000, 23.567178
266.000000, 23.585501
264.000000, 23.753452
262.000000, 24.087338
260.000000, 24.137273
258.000000, 24.212945
256.000000, 24.356316
254.000000, 24.528069
252.000000, 25.120683
250.000000, 25.878317
